username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
amrightnow;2016-05-06 17:02;1;0;""The Real Trump" (Trump About You) https:// youtu.be/2_5b98GrlPE #MakeAmericaGreatAgain #trumptrain #Wisconsin pic.twitter.com/ryuRavYp1r";;;#MakeAmericaGreatAgain #trumptrain #Wisconsin;"728691408937299969";https://twitter.com/amrightnow/status/728691408937299969
KarenJSki;2016-05-06 17:01;0;1;"Yes he is. #Trump2016 will #MakeAmericaGreatAgain Were tired of govt ignoring the fact they work for us! https:// twitter.com/TeamIssa/statu s/728640479986769920 …";;;#Trump2016 #MakeAmericaGreatAgain;"728691287373701121";https://twitter.com/KarenJSki/status/728691287373701121
AmericaGreat3;2016-05-06 17:01;1;3;"@pastormarkburns The beginning of #MakeAmericaGreatAgain @realDonaldTrump FIRES Obama! #AlwaysTrump #OnlyTrump ... http:// facebook.com/homegrownradio …";;@pastormarkburns @realDonaldTrump;#MakeAmericaGreatAgain #AlwaysTrump #OnlyTrump;"728691276413968384";https://twitter.com/AmericaGreat3/status/728691276413968384
keksec__org;2016-05-06 17:01;31;163;"@realDonaldTrump You wrote the art of the deal, you know business. You will #MakeAmericaGreatAgain pic.twitter.com/HVUmGlDg1b";;@realDonaldTrump;#MakeAmericaGreatAgain;"728691247381131264";https://twitter.com/keksec__org/status/728691247381131264
Secca2013;2016-05-06 17:01;3;1;"RT & Share IMPORTANT & say NO donation, do u still care #Trump2016 #TrumpTrain #AlwaysTrump #MakeAmericaGreatAgain pic.twitter.com/Wqwv1Q2eHp";;;#Trump2016 #TrumpTrain #AlwaysTrump #MakeAmericaGreatAgain;"728691153663578112";https://twitter.com/Secca2013/status/728691153663578112
BetterLife365;2016-05-06 17:01;0;0;"Pelosi, Fox loves drugs flowing through the Mexican border. http:// ln.is/com/obVmd #BuildTheWall #TrumpIsRight #MakeAmericaGreatAgain";;;#BuildTheWall #TrumpIsRight #MakeAmericaGreatAgain;"728691112047677441";https://twitter.com/BetterLife365/status/728691112047677441
deplorableRory;2016-05-06 17:00;0;0;"LIVE Stream: Donald Trump Rally in Omaha, NE (5-6-16) #MakeAmericaGreatAgain https://www. youtube.com/watch?v=WwmMlO HItRQ …";;;#MakeAmericaGreatAgain;"728691038676758528";https://twitter.com/deplorableRory/status/728691038676758528
buckwinthrop;2016-05-06 17:00;3;3;"This is why. #President @realDonaldTrump #WV4Trump #WestVirginiaPrimary #TrumpRally #MakeAmericaGreatAgain pic.twitter.com/Puw0ssEoor";Santa Monica, CA;@realDonaldTrump;#President #WV4Trump #WestVirginiaPrimary #TrumpRally #MakeAmericaGreatAgain;"728690925212340224";https://twitter.com/buckwinthrop/status/728690925212340224
trumpknuckles;2016-05-06 17:00;0;0;"Little Marco felt the Trump Knuckles http:// goo.gl/0xQzNi #Trump2016 #MakeAmericaGreatAgain #Trump pic.twitter.com/GDKovfMxAD";;;#Trump2016 #MakeAmericaGreatAgain #Trump;"728690913191428096";https://twitter.com/trumpknuckles/status/728690913191428096
FRANK_J_MILES;2016-05-06 16:59;0;0;"Is he voting for @DrJillStein ?! #MakeAmericaGreatAgain https:// twitter.com/aterkel/status /728687858207367168 …";;@DrJillStein;#MakeAmericaGreatAgain;"728690586467876865";https://twitter.com/FRANK_J_MILES/status/728690586467876865
IMNERHO;2016-05-06 16:58;1;2;"@nothiefs A serious job that O never took seriously. And this is a REALITY show. The reality that we need to #MakeAmericaGreatAgain";;@nothiefs;#MakeAmericaGreatAgain;"728690542897307648";https://twitter.com/IMNERHO/status/728690542897307648
prugtiv;2016-05-06 16:58;0;0;"#TrumpTrain #MakeAmericaGreatAgain https:// twitter.com/DanScavino/sta tus/728289902131978240 …";;;#TrumpTrain #MakeAmericaGreatAgain;"728690530113048576";https://twitter.com/prugtiv/status/728690530113048576
Gotrocks11;2016-05-06 16:58;0;0;"#VoteTrump2016 #MakeAmericaGreatAgain #NeverHillary #NeverBernie @realDonaldTrump @DanScavino https:// twitter.com/richardtburnet t/status/728677052501479424 …";;@realDonaldTrump @DanScavino;#VoteTrump2016 #MakeAmericaGreatAgain #NeverHillary #NeverBernie;"728690384407134212";https://twitter.com/Gotrocks11/status/728690384407134212
EvanBuckCom;2016-05-06 16:57;1;0;"This election has me missing my man @RonPaul so much #NeverTrump #GaryJohnson2016 #MakeAmericaGreatAgain";;@RonPaul;#NeverTrump #GaryJohnson2016 #MakeAmericaGreatAgain;"728690237786836992";https://twitter.com/EvanBuckCom/status/728690237786836992
