username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
AndrewLuck23;2016-03-07 18:55;9;5;"Paul: Rubio should resign over missed Senate votes http://www. politico.com/story/2015/12/ rand-paul-marco-rubio-votes-216940 … #ccot #tcot #WakeUpAmerica #teaparty #tgdn #MakeAmericaGreatAgain";;;#ccot #tcot #WakeUpAmerica #teaparty #tgdn #MakeAmericaGreatAgain;"706991815820337152";https://twitter.com/AndrewLuck23/status/706991815820337152
RealJohnnyZ;2016-03-07 18:55;0;0;"#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump https:// twitter.com/Campaign_Trump /status/706991723306553344 …";;;#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump;"706991796115492864";https://twitter.com/RealJohnnyZ/status/706991796115492864
DrewGoggins;2016-03-07 18:55;0;2;"#MakeAmericaGreatAgain https:// vine.co/v/eQb7iddVMTK";;;#MakeAmericaGreatAgain;"706991716155400192";https://twitter.com/DrewGoggins/status/706991716155400192
clairekdavis;2016-03-07 18:55;0;0;"Nanny state NO Yikes who wants this! #votetrump #TrumpTrain #MakeAmericaGreatAgain #TwoWordTrump #PresidentTrump https:// twitter.com/FoxNews/status /706990410250502146 …";;;#votetrump #TrumpTrain #MakeAmericaGreatAgain #TwoWordTrump #PresidentTrump;"706991692008665088";https://twitter.com/clairekdavis/status/706991692008665088
TheRealDingus;2016-03-07 18:54;0;2;"@aidanbaxter23 @sarkis_mike @jakeryan24 @shawnf1629 @OCavanaugh3 @pdestephano damn straight #MakeAmericaGreatAgain";;@aidanbaxter23 @sarkis_mike @jakeryan24 @shawnf1629 @OCavanaugh3 @pdestephano;#MakeAmericaGreatAgain;"706991474194391040";https://twitter.com/TheRealDingus/status/706991474194391040
honeybunchesof8;2016-03-07 18:54;2;1;"#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal https:// twitter.com/RedVote2016/st atus/685942827017199616 …";;;#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal;"706991429193584640";https://twitter.com/honeybunchesof8/status/706991429193584640
samuelcpw;2016-03-07 18:54;0;0;"#Trump2016 #MakeAmericaGreatAgain https:// twitter.com/JaredWyand/sta tus/703764497656197120 …";;;#Trump2016 #MakeAmericaGreatAgain;"706991377364549632";https://twitter.com/samuelcpw/status/706991377364549632
ToniRandall13;2016-03-07 18:54;1;0;"Get out and #VoteTrump let's take our country back #MichiganPrimary and #MakeAmericaGreatAgain https:// twitter.com/trumpsmyman/st atus/706985827713200128 …";;;#VoteTrump #MichiganPrimary #MakeAmericaGreatAgain;"706991350928023552";https://twitter.com/ToniRandall13/status/706991350928023552
letsrollamerica;2016-03-07 18:53;3;3;"@vote4tump2015 Michigan #VoteTrump to #MakeAmericaGreatAgain & keep us safe! #LoseWithCruz #NeverHillary";;@vote4tump2015;#VoteTrump #MakeAmericaGreatAgain #LoseWithCruz #NeverHillary;"706991199182172160";https://twitter.com/letsrollamerica/status/706991199182172160
O_IrishT;2016-03-07 18:53;7;6;"Trump, THE Only "Common Sense" Candidate! . #TrumpTrain #VoteTrump #MakeAmericaGreatAgain https:// twitter.com/mitchellvii/st atus/706991119448412160 …";;;#TrumpTrain #VoteTrump #MakeAmericaGreatAgain;"706991187220107268";https://twitter.com/O_IrishT/status/706991187220107268
cartercorm;2016-03-07 18:52;1;3;"@LexieCorrea perfectly stated #MakeAmericaGreatAgain";;@LexieCorrea;#MakeAmericaGreatAgain;"706990958982909954";https://twitter.com/cartercorm/status/706990958982909954
jijitelli;2016-03-07 18:52;0;1;"#VoteTrump #TrumpFlorida #FloridaPrimary #MakeAmericaGreatAgain #NeverRubio #LyingTed #DumpTheEstablishment https:// twitter.com/jajsaarthur/st atus/706977301624389633 …";;;#VoteTrump #TrumpFlorida #FloridaPrimary #MakeAmericaGreatAgain #NeverRubio #LyingTed #DumpTheEstablishment;"706990886559678465";https://twitter.com/jijitelli/status/706990886559678465
USA_Trump2016;2016-03-07 18:52;2;0;"@aangieeexo give us a follow! We appreciate a women who knows her politics & doesn't support Hillary for one reason. MakeAmericaGreatAgain";;@aangieeexo;;"706990850614697984";https://twitter.com/USA_Trump2016/status/706990850614697984
JuicyPieTaster;2016-03-07 18:51;6;8;"#TrumpTrain #Trump2016 #Trump16 #MakeAmericaGreatAgain #OnlyTrump HELP TRUMP Meet & Tell People #TrumpVote16 ! pic.twitter.com/00njQHAhJ8";;;#TrumpTrain #Trump2016 #Trump16 #MakeAmericaGreatAgain #OnlyTrump #TrumpVote16;"706990799414628352";https://twitter.com/JuicyPieTaster/status/706990799414628352
letsrollamerica;2016-03-07 18:51;0;1;"@MarkAlmost @peddoc63 #ObamaTraitor #LoseWithCruz #VoteTrump to #MakeAmericaGreatAgain";;@MarkAlmost @peddoc63;#ObamaTraitor #LoseWithCruz #VoteTrump #MakeAmericaGreatAgain;"706990793018335232";https://twitter.com/letsrollamerica/status/706990793018335232
SandiSchorr;2016-03-07 18:51;0;0;"@realDonaldTrump we need to promote your book. The people need to know the truth about you!! #MakeAmericaGreatAgain pic.twitter.com/7C5Kl8fxYF";;@realDonaldTrump;#MakeAmericaGreatAgain;"706990710281609217";https://twitter.com/SandiSchorr/status/706990710281609217
eshropshire1;2016-03-07 18:51;0;1;"@marcorubio #LittleMarco #Trump2016 #TeamTrump #MakeAmericaGreatAgain #TrumpTrain https:// youtu.be/_pvirKqHy1g";;@marcorubio;#LittleMarco #Trump2016 #TeamTrump #MakeAmericaGreatAgain #TrumpTrain;"706990688626315264";https://twitter.com/eshropshire1/status/706990688626315264
Gray9Cynthia;2016-03-07 18:51;0;0;"Ted Cruz Cancels Mississippi Visit - Breitbart http://www. breitbart.com/big-government /2016/03/07/cruz-cancels-event/ … via @BreitbartNews #MakeAmericaGreatAgain !";;@BreitbartNews;#MakeAmericaGreatAgain;"706990635841097728";https://twitter.com/Gray9Cynthia/status/706990635841097728
2016GetOverIt;2016-03-07 18:51;0;1;"@realDonaldTrump @YouTube Trump we all have your back but the scammers, thieves & cheats want U out. Let's #MakeAmericaGreatAgain";;@realDonaldTrump @YouTube;#MakeAmericaGreatAgain;"706990627699957760";https://twitter.com/2016GetOverIt/status/706990627699957760
NationalAcq;2016-03-07 18:51;0;0;"Trump #MakeAmericaGreatAgain #Trump #Trump2016 #TeamTrump #TrumpTrain #VoteTrump #AlwaysTrump #NeverCruz #NeverRubio https:// twitter.com/realDonaldTrum p/status/706989946268213248 …";;;#MakeAmericaGreatAgain #Trump #Trump2016 #TeamTrump #TrumpTrain #VoteTrump #AlwaysTrump #NeverCruz #NeverRubio;"706990594518851584";https://twitter.com/NationalAcq/status/706990594518851584
clairekdavis;2016-03-07 18:50;0;1;"Hillary wants the Federal government to have more control of education! Yikes! #votetrump #TrumpTrain #MakeAmericaGreatAgain #TwoWordTrump";;;#votetrump #TrumpTrain #MakeAmericaGreatAgain #TwoWordTrump;"706990532682129412";https://twitter.com/clairekdavis/status/706990532682129412
O_IrishT;2016-03-07 18:50;9;9;"Trump, THE Only "Common Sense" Candidate! . #TrumpTrain #VoteTrump #MakeAmericaGreatAgain https:// twitter.com/mitchellvii/st atus/706989929633452032 …";;;#TrumpTrain #VoteTrump #MakeAmericaGreatAgain;"706990441082830849";https://twitter.com/O_IrishT/status/706990441082830849
joehos18;2016-03-07 18:50;20;13;"@realDonaldTrump commercial on Rubio RT and support our man http://www. youtube.com/watch?v=_pvirK qHy1g&sns=tw … via @youtube #MakeAmericaGreatAgain #Trump2016";;@realDonaldTrump @youtube;#MakeAmericaGreatAgain #Trump2016;"706990406995550208";https://twitter.com/joehos18/status/706990406995550208
dkm177;2016-03-07 18:50;3;5;"Can you name one issue Cruz lead on in this election BEFORE Trump said it? There are none #AlwaysTrump #MakeAmericaGreatAgain #TrumpTrain";;;#AlwaysTrump #MakeAmericaGreatAgain #TrumpTrain;"706990405846323200";https://twitter.com/dkm177/status/706990405846323200
jakub_lisa;2016-03-07 18:50;2;3;"#AlwaysTrump #MakeAmericaGreatAgain #VoteTrump2016 Let's ALL UNITE & Put America Back in No. 1 Where She Belongs! https:// twitter.com/YocumElaine/st atus/706988894911246336 …";;;#AlwaysTrump #MakeAmericaGreatAgain #VoteTrump2016;"706990312971960320";https://twitter.com/jakub_lisa/status/706990312971960320
RealJohnnyZ;2016-03-07 18:50;0;0;"#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump https:// twitter.com/realDonaldTrum p/status/706989946268213248 …";;;#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump;"706990311491244032";https://twitter.com/RealJohnnyZ/status/706990311491244032
honeybunchesof8;2016-03-07 18:49;0;1;"#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal https:// twitter.com/pazzudealsinc/ status/706989674728955905 …";;;#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal;"706990060604751872";https://twitter.com/honeybunchesof8/status/706990060604751872
GoJamielsLawGo;2016-03-07 18:48;7;9;"Yeah they do!! When has @NAACP spoken out against illegal immigration? @rewired | @ToddAOden @RDoty31 #MakeAmericaGreatAgain #MI #MS #ID #HI";;@NAACP @rewired @ToddAOden @RDoty31;#MakeAmericaGreatAgain #MI #MS #ID #HI;"706989973505908736";https://twitter.com/GoJamielsLawGo/status/706989973505908736
keksec__org;2016-03-07 18:48;30;68;"@realDonaldTrump Rubio isn't what America needs, America needs you to #MakeAmericaGreatAgain pic.twitter.com/kowqcowXhB";;@realDonaldTrump;#MakeAmericaGreatAgain;"706989954317082624";https://twitter.com/keksec__org/status/706989954317082624
JazzeiroC;2016-03-07 18:48;1;2;"All aboard the Trump Train #TeamTrump #MakeAmericaGreatAgain pic.twitter.com/oy2NaRUteK";;;#TeamTrump #MakeAmericaGreatAgain;"706989902739722242";https://twitter.com/JazzeiroC/status/706989902739722242
HannieOkello;2016-03-07 18:48;1;0;"#MadeInChina #MakeAmericaGreatAgain #hypocriteTrump #TedCruz #MarcoRubio @realDonaldTrump China Wins #bmrtg pic.twitter.com/bbTzqkLzMk";;@realDonaldTrump;#MadeInChina #MakeAmericaGreatAgain #hypocriteTrump #TedCruz #MarcoRubio #bmrtg;"706989871752200192";https://twitter.com/HannieOkello/status/706989871752200192
Hey_ImJustSayin;2016-03-07 18:48;0;0;"#Trump supporters don't get wrapped up fighting Clinton now. The real fight for now is with Cruz, Rubio and the GOP #MakeAmericaGreatAgain";;;#Trump #MakeAmericaGreatAgain;"706989829142286336";https://twitter.com/Hey_ImJustSayin/status/706989829142286336
ginah89121;2016-03-07 18:47;3;2;"OHIO we love u we need u what can we do 2 help u? make calls? #ohio4trump #OnlyTrump #MakeAmericaGreatAgain #dtmag #realDonaldTrump";;;#ohio4trump #OnlyTrump #MakeAmericaGreatAgain #dtmag #realDonaldTrump;"706989759055273985";https://twitter.com/ginah89121/status/706989759055273985
leegladden;2016-03-07 18:47;1;3;"The @realDonaldTrump bringing truth to an overflowing crowd in Madison, Mississippi!! #MakeAmericaGreatAgain pic.twitter.com/xn8eQJBwqj";;@realDonaldTrump;#MakeAmericaGreatAgain;"706989737203142660";https://twitter.com/leegladden/status/706989737203142660
MomTheLawyer1;2016-03-07 18:47;0;1;"@ToniRandall13 @mitchellvii So Awesome! Perhaps last night's Democratic boring debate pushed them over. #MakeAmericaGreatAgain";;@ToniRandall13 @mitchellvii;#MakeAmericaGreatAgain;"706989734543765504";https://twitter.com/MomTheLawyer1/status/706989734543765504
Shawn23G;2016-03-07 18:47;0;0;"@FoxNews @EPN @foxnewslatino @realDonaldTrump gives America a backbone and this is your response. #MakeAmericaGreatAgain";;@FoxNews @EPN @foxnewslatino @realDonaldTrump;#MakeAmericaGreatAgain;"706989725203173377";https://twitter.com/Shawn23G/status/706989725203173377
RealJohnnyZ;2016-03-07 18:47;0;0;"#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump https:// twitter.com/Campaign_Trump /status/706989226408083457 …";;;#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump;"706989686175113216";https://twitter.com/RealJohnnyZ/status/706989686175113216
ArantheGreat;2016-03-07 18:47;0;2;"@KevJames91 @Campaign_Trump THANK YOU #MakeAmericaGreatAgain ️";;@KevJames91 @Campaign_Trump;#MakeAmericaGreatAgain;"706989679317532672";https://twitter.com/ArantheGreat/status/706989679317532672
AndrewLuck23;2016-03-07 18:46;7;5;"Marco Rubio should resign, not rip us off http:// fw.to/WhhaaOT @realDonaldTrump #tcot #teaparty #WakeUpAmerica #cco#MakeAmericaGreatAgain";;@realDonaldTrump;#tcot #teaparty #WakeUpAmerica #cco #MakeAmericaGreatAgain;"706989481136513024";https://twitter.com/AndrewLuck23/status/706989481136513024
honeybunchesof8;2016-03-07 18:46;0;0;"#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal https:// twitter.com/DiamondandSilk /status/706982787287482370 …";;;#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal;"706989394339586049";https://twitter.com/honeybunchesof8/status/706989394339586049
ttreditor;2016-03-07 18:45;3;1;"Billionaire Bows Out Of Presidential Race @realDonaldTrump @DanScavino #MakeAmericaGreatAgain #Trump2016 #TeamTrump http:// tinyurl.com/TheTrumpReport 1603072 …";;@realDonaldTrump @DanScavino;#MakeAmericaGreatAgain #Trump2016 #TeamTrump;"706989300194385920";https://twitter.com/ttreditor/status/706989300194385920
clairekdavis;2016-03-07 18:45;1;0;"Early vote everywhere you can #votetrump #TrumpTrain #MakeAmericaGreatAgain https:// twitter.com/Campaign_Trump /status/706988856780828672 …";;;#votetrump #TrumpTrain #MakeAmericaGreatAgain;"706989273937883136";https://twitter.com/clairekdavis/status/706989273937883136
UberGrump;2016-03-07 18:45;2;0;". @realDonaldTrump #MakeAmericaGreatAgain #AlwaysTrump https:// twitter.com/cathyspartanj/ status/706989066290667520 …";;@realDonaldTrump;#MakeAmericaGreatAgain #AlwaysTrump;"706989268455940096";https://twitter.com/UberGrump/status/706989268455940096
HorseShort;2016-03-07 18:45;0;1;"@Denise7Berry thank you for the follow! Like minds can #MakeAmericaGreatAgain http:// youtu.be/leHbij2wucE";;@Denise7Berry;#MakeAmericaGreatAgain;"706989232045170688";https://twitter.com/HorseShort/status/706989232045170688
O_IrishT;2016-03-07 18:45;3;2;"Trump, THE Only "Common Sense" Candidate! . #TrumpTrain #VoteTrump #MakeAmericaGreatAgain https:// twitter.com/mitchellvii/st atus/706984068265721856 …";;;#TrumpTrain #VoteTrump #MakeAmericaGreatAgain;"706989170393223169";https://twitter.com/O_IrishT/status/706989170393223169
amrightnow;2016-03-07 18:45;4;3;""The Real Trump" Make Video #1 (Trump About You) https:// youtu.be/2_5b98GrlPE #MakeAmericaGreatAgain #tcot #trump pic.twitter.com/QarFz7KYdv";;;#1 #MakeAmericaGreatAgain #tcot #trump;"706989160888934400";https://twitter.com/amrightnow/status/706989160888934400
aemdbm;2016-03-07 18:45;0;0;"Trump Just Scored A Shock Endorsement That May Silence Those Calling Him &#8216;Racist&#8217; http://www. westernjournalism.com/trump-just-sco red-a-shock-endorsement-that-may-silence-those-calling-him-racist/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_content=2016-03-07&utm_campaign=websitesharingbuttons … #MakeAmericaGreatAgain";;;#8216 #8217 #MakeAmericaGreatAgain;"706989123668676608";https://twitter.com/aemdbm/status/706989123668676608
winbackfreedom;2016-03-07 18:45;3;5;"BREAKING: Donald Trump's new attack ad against Marco Rubio - Business Insider http:// ow.ly/ZbrsX #MakeAmericaGreatAgain #Trump2016";;;#MakeAmericaGreatAgain #Trump2016;"706989111920496640";https://twitter.com/winbackfreedom/status/706989111920496640
ginah89121;2016-03-07 18:45;0;0;"RT VIRAL hannity special event (it was nice here in LV) RT VIRAL #OnlyTrump #MakeAmericaGreatAgain #realDonaldTrump https:// twitter.com/seanhannity/st atus/706982034095218688 …";;;#OnlyTrump #MakeAmericaGreatAgain #realDonaldTrump;"706989070811922432";https://twitter.com/ginah89121/status/706989070811922432
UberGrump;2016-03-07 18:44;0;0;"WOW WOW WOW!!! @BretBaier grilling @HillaryClinton @realDonaldTrump will crush her! #BringItOn #MakeAmericaGreatAgain #AlwaysTrump";;@BretBaier @HillaryClinton @realDonaldTrump;#BringItOn #MakeAmericaGreatAgain #AlwaysTrump;"706988971881009157";https://twitter.com/UberGrump/status/706988971881009157
trumpaholics;2016-03-07 18:44;0;0;"@HillaryClinton is attempting to copy the #Obama campaign of 2008 verbatim.. Sad. Pathetic. #MakeAmericaGreatAgain #TrumpTrain rolling";;@HillaryClinton;#Obama #MakeAmericaGreatAgain #TrumpTrain;"706988820940640256";https://twitter.com/trumpaholics/status/706988820940640256
Ronaldus_64;2016-03-07 18:44;3;3;"#MakeAmericaGreatAgain We need to help #Trump . Got out and find 2 new Trump voters. If we all do that race is over! https:// twitter.com/ElseMarilyn/st atus/706958200067780609 …";;;#MakeAmericaGreatAgain #Trump;"706988805014822912";https://twitter.com/Ronaldus_64/status/706988805014822912
clairekdavis;2016-03-07 18:43;0;0;"YES EVERY VOTE COUNTS #VOTETRUMP #TRUMPTRAIN #MAKEAMERICAGREATAGAIN https:// twitter.com/DraganKuvaja/s tatus/706987559927341060 …";;;#VOTETRUMP #TRUMPTRAIN #MAKEAMERICAGREATAGAIN;"706988682759147520";https://twitter.com/clairekdavis/status/706988682759147520
RealJohnnyZ;2016-03-07 18:43;2;2;"#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump https:// twitter.com/NYCGlobal/stat us/706987002898599936 …";;;#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump;"706988563531870208";https://twitter.com/RealJohnnyZ/status/706988563531870208
MikaPirhonen;2016-03-07 18:42;0;0;"Anonymous release audio of them 'hacking Donald Trump's phone' http://www. mirror.co.uk/news/world-new s/anonymous-release-audio-hacking-donald-7513331#ICID=sharebar_twitter … #MakeAmericaGreatAgain #DonaldTrump #Anonymous #Trump";Tampere, Finland;;#ICID #MakeAmericaGreatAgain #DonaldTrump #Anonymous #Trump;"706988426072088576";https://twitter.com/MikaPirhonen/status/706988426072088576
RileyJo_USA;2016-03-07 18:42;0;0;"Setting it straight. Shame on @FoxNews for not retracting their false claims. #Trump2016 #MakeAmericaGreatAgain https:// twitter.com/realdonaldtrum p/status/706971409818492929 …";;@FoxNews;#Trump2016 #MakeAmericaGreatAgain;"706988425585385472";https://twitter.com/RileyJo_USA/status/706988425585385472
O_IrishT;2016-03-07 18:42;1;1;"Trump, THE Only "Common Sense" Candidate! . #TrumpTrain #VoteTrump #MakeAmericaGreatAgain https:// twitter.com/sons_liberty4u /status/706985119953752065 …";;;#TrumpTrain #VoteTrump #MakeAmericaGreatAgain;"706988392060481536";https://twitter.com/O_IrishT/status/706988392060481536
honeybunchesof8;2016-03-07 18:42;1;1;"#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal https:// twitter.com/Trump4Hope/sta tus/706988332174016512 …";;;#MakeAmericaGreatAgain #RealDonaldTrump #Trump2016 #TrumpLandslide #VoteTrump #theOriginal;"706988389359194112";https://twitter.com/honeybunchesof8/status/706988389359194112
mariamiguellm99;2016-03-07 18:42;0;2;"Well... #MakeDonaldDrumpfAgain #MakeAmericaGreatAgain @realDonaldTrump pic.twitter.com/8yiB5iwuWF";;@realDonaldTrump;#MakeDonaldDrumpfAgain #MakeAmericaGreatAgain;"706988379456536576";https://twitter.com/mariamiguellm99/status/706988379456536576
LindaSuhler;2016-03-07 18:42;60;62;"2ND RALLY STREAMING Donald Trump Madison MS #VoteTrumpMS #Trump2016 #TrumpTrain #MakeAmericaGreatAgain https://www. youtube.com/watch?v=xb6Yo1 9ZBGw …";;;#VoteTrumpMS #Trump2016 #TrumpTrain #MakeAmericaGreatAgain;"706988376923058177";https://twitter.com/LindaSuhler/status/706988376923058177
Julianlikes;2016-03-07 18:42;4;0;"Ya'll niggas better vote for Donald Trump #MakeAmericaGreatAgain #Trump2016";;;#MakeAmericaGreatAgain #Trump2016;"706988311231995905";https://twitter.com/Julianlikes/status/706988311231995905
KevJames91;2016-03-07 18:41;3;10;"@Campaign_Trump I JUST VOTED EARLY IN #FL FOR #Trump TO #MakeAmericaGreatAgain pic.twitter.com/oI7LVNMRqr";;@Campaign_Trump;#FL #Trump #MakeAmericaGreatAgain;"706988171360346112";https://twitter.com/KevJames91/status/706988171360346112
ginah89121;2016-03-07 18:41;0;0;"wow SOUNDS WONDRFUL #OnlyTrump @CLewandowski_ #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump https:// twitter.com/Campaign_Trump /status/706987845672525824 …";;@CLewandowski_;#OnlyTrump #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump;"706988100971462656";https://twitter.com/ginah89121/status/706988100971462656
